id;id_fantoir;numero;rep;nom_voie;code_postal;code_insee;nom_commune;code_insee_ancienne_commune;nom_ancienne_commune;x;y;lon;lat;alias;nom_ld;libelle_acheminement;nom_afnor;source_position;source_nom_voie
51454298000001;514542980;1;;Rue du Docteur Pozzi;51100;51454;Reims;;;775208.53;6907131.56;4.033023;49.259413;;;REIMS;RUE DU DOCTEUR POZZI;inconnue;inconnue
51454749000002;514547490;2;;Rue du Réservoir;51100;51454;Reims;;;776171.02;6905374.74;4.045922;49.243507;;;REIMS;RUE DU RESERVOIR;inconnue;inconnue
51454760000002;514547600;2;;Rue Rogier;51100;51454;Reims;;;775572.68;6906887.25;4.03798;49.257174;;;REIMS;RUE ROGIER;inconnue;inconnue
51454042000003;514540420;3;;Rue Arthur Decès;51100;51454;Reims;;;776903.38;6907051.64;4.056285;49.258493;;;REIMS;RUE ARTHUR DECES;inconnue;inconnue
51454031000001;514540310;1;;Rue Antoine Fournier;51100;51454;Reims;;;776830.51;6906892.24;4.055255;49.257069;;;REIMS;RUE ANTOINE FOURNIER;arcep;inconnue
51454282000008;514542820;8;;Rue de Dieppe;51100;51454;Reims;;;773959.23;6904435.54;4.015389;49.235324;;;REIMS;RUE DE DIEPPE;inconnue;inconnue
51454003500002;514540035;2;;Rue de l’Adriatique;51100;51454;Reims;;;777508.13;6906228.51;4.064438;49.251021;;;REIMS;RUE DE L ADRIATIQUE;inconnue;inconnue
51454050000002;514540500;2;;Passage de l’Avenir;51100;51454;Reims;;;774050.7;6908903.84;4.017435;49.275479;;;REIMS;PASSAGE DE L AVENIR;inconnue;inconnue
51454745000006;514547450;6;;Rue René Huet;51100;51454;Reims;;;775984.43;6907274.7;4.043705;49.260608;;;REIMS;RUE RENE HUET;inconnue;inconnue
51454431500003;514544315;3;;Boulevard Gustave Eiffel;51100;51454;Reims;;;778017.52;6908316.53;4.071822;49.269728;;;REIMS;BOULEVARD GUSTAVE EIFFEL;inconnue;inconnue
51454298600003;514542986;3;;Rue Docteur Robert Creusat;51100;51454;Reims;;;774424.56;6910509.45;4.022857;49.289868;;;REIMS;RUE DOCTEUR ROBERT CREUSAT;inconnue;
51454639300001;514546393;1;;Place Nadia et Lili Boulanger;51100;51454;Reims;;;774352.25;6904784.02;4.020846;49.238411;;;REIMS;PLACE NADIA ET LILI BOULANGER;inconnue;inconnue
51454266000001;514542660;1;;Cours Dauphinot;51100;51454;Reims;;;775965.07;6907125.49;4.043412;49.259269;;;REIMS;COURS DAUPHINOT;inconnue;inconnue
51454035000001;514540350;1;;Rue d’Archiac;51100;51454;Reims;;;776964.98;6907415.91;4.057198;49.26176;;;REIMS;RUE D ARCHIAC;inconnue;inconnue
51454321200008;514543212;8;;Allee Elsa Triolet;51100;51454;Reims;;;777500.09;6907494.52;4.064562;49.262402;;;REIMS;ALLEE ELSA TRIOLET;inconnue;inconnue
51454025400002;514540254;2;;Rue André Faivre;51100;51454;Reims;;;774651.11;6903370.53;4.024697;49.22567;;;REIMS;RUE ANDRE FAIVRE;inconnue;inconnue
51454655000003;514546550;3;;Rue de Nogent;51100;51454;Reims;;;776639.33;6906873.34;4.052626;49.256922;;;REIMS;RUE DE NOGENT;inconnue;inconnue
51454627000002;514546270;2;;Rue Montoison;51100;51454;Reims;;;775635.49;6906706.86;4.03881;49.255545;;;REIMS;RUE MONTOISON;inconnue;inconnue
51454565400001;514545654;1;;Impasse Lucien Daillencourt;51100;51454;Reims;;;773720.49;6903664;4.011976;49.228416;;;REIMS;IMPASSE LUCIEN DAILLENCOURT;inconnue;inconnue
51454204000001;514542040;1;;Rue du Cloitre;51100;51454;Reims;;;775327.06;6906598.9;4.034555;49.254611;;;REIMS;RUE DU CLOITRE;inconnue;inconnue
51454362000001;514543620;1;;Rue Flodoart;51100;51454;Reims;;;776550.31;6907395.46;4.051499;49.261626;;;REIMS;RUE FLODOART;inconnue;inconnue
51454475200001;514544752;1;;Rue Jacques de la Giraudiere;51100;51454;Reims;;;779034.59;6904990.09;4.085165;49.239702;;;REIMS;RUE JACQUES DE LA GIRAUDIERE;inconnue;inconnue
51454625000001;514546250;1;;Rue de Montbré;51100;51454;Reims;;;774230.93;6905526.02;4.019312;49.245095;;;REIMS;RUE DE MONTBRE;inconnue;inconnue
51454012500001;514540125;1;;Rue Alfred Flamant;51100;51454;Reims;;;776821.17;6904435.01;4.054676;49.234982;;;REIMS;RUE ALFRED FLAMANT;inconnue;inconnue
51454441000001;514544410;1;;Rue Heidsieck;51100;51454;Reims;;;776464.73;6906926.75;4.050238;49.257423;;;REIMS;RUE HEIDSIECK;inconnue;inconnue
51454821000001;514548210;1;;Rue Salaire;51100;51454;Reims;;;775021.98;6904235.16;4.029942;49.233399;;;REIMS;RUE SALAIRE;inconnue;inconnue
51454824800001;514548248;1;;Rue des Savoyards;51100;51454;Reims;;;773290.57;6903983.9;4.006131;49.231341;;;REIMS;RUE DES SAVOYARDS;inconnue;inconnue
51454803000001;514548030;1;;Avenue Saint Pol;51100;51454;Reims;;;775645.16;6904980.44;4.038631;49.240025;;;REIMS;AVENUE SAINT POL;inconnue;inconnue
51454316500002;514543165;2;;Allée Edouard Deketelaère;51100;51454;Reims;;;773934.78;6908612.55;4.015791;49.272874;;;REIMS;ALLEE EDOUARD DEKETELAERE;inconnue;inconnue
51454375500001;514543755;1;;Rue François Arago;51100;51454;Reims;;;773353.41;6903786.57;4.006959;49.22956;;;REIMS;RUE FRANCOIS ARAGO;inconnue;inconnue
51454867000001;514548670;1;;Rue de Tinqueux;51100;51454;Reims;;;773730.02;6905949.54;4.012509;49.24896;;;REIMS;RUE DE TINQUEUX;inconnue;inconnue
51454629000004;514546290;4;;Rue Moreau Berillon;51100;51454;Reims;;;775886.01;6907835.65;4.042455;49.265662;;;REIMS;RUE MOREAU BERILLON;inconnue;inconnue
51454310000002;514543100;2;;Rue de l’Ecaille;51100;51454;Reims;;;775908.31;6905230.65;4.042289;49.242243;;;REIMS;RUE DE L ECAILLE;inconnue;inconnue
51454052500001;514540525;1;;Rue d’Avranches;51100;51454;Reims;;;774011.36;6904584.5;4.016131;49.236657;;;REIMS;RUE D AVRANCHES;inconnue;inconnue
51454004100002;514540041;2;;Allée Albert Caquot;51100;51454;Reims;;;777456.38;6904707.19;4.063446;49.237352;;;REIMS;ALLEE ALBERT CAQUOT;inconnue;inconnue
51454653500001;514546535;1;;Allée des Nivernais;51100;51454;Reims;;;772980.84;6903746.35;4.001838;49.229241;;;REIMS;ALLEE DES NIVERNAIS;inconnue;inconnue
51454698500001;514546985;1;;Allée des Picards;51100;51454;Reims;;;773282.22;6903867.88;4.005996;49.230299;;;REIMS;ALLEE DES PICARDS;inconnue;inconnue
51454486400001;514544864;1;;Rue Jean d’Arvor;51100;51454;Reims;;;774486.21;6910704.94;4.023739;49.291618;;;REIMS;RUE JEAN D ARVOR;arcep;inconnue
51454016000002;514540160;2;;Allée de l’Alouette;51100;51454;Reims;;;776943.68;6906069.19;4.056658;49.249657;;;REIMS;ALLEE DE L ALOUETTE;inconnue;inconnue
51454877000003;514548770;3;;Rue du Trésor;51100;51454;Reims;;;775172.87;6906590.43;4.032436;49.254553;;;REIMS;RUE DU TRESOR;arcep;inconnue
51454551000001;514545510;1;;Rue Lieutenant Herduin;51100;51454;Reims;;;775623.22;6906084.16;4.038529;49.249949;;;REIMS;RUE LIEUTENANT HERDUIN;inconnue;inconnue
51454158000001;514541580;1;;Route de Cernay;51100;51454;Reims;;;777470.9;6906942.56;4.064059;49.257444;;;REIMS;ROUTE DE CERNAY;inconnue;inconnue
51454928200001;514549282;1;;Allee Yvan Pennetier Eldaroff;51100;51454;Reims;;;773678.71;6904803.95;4.011603;49.238668;;;REIMS;ALLEE YVAN PENNETIER ELDAROFF;inconnue;inconnue
51454754800002;514547548;2;;Rue Robert Sayen;51100;51454;Reims;;;774774.33;6901810.84;4.02611;49.211635;;;REIMS;RUE ROBERT SAYEN;inconnue;inconnue
51454554000001;514545540;1;;Rue Linguet;51100;51454;Reims;;;775292.19;6907060.01;4.034159;49.25876;;;REIMS;RUE LINGUET;inconnue;inconnue
51454287800001;514542878;1;;Rue du Docteur Chappaz;51100;51454;Reims;;;773260.88;6905365.29;4.005965;49.243762;;;REIMS;RUE DU DOCTEUR CHAPPAZ;inconnue;inconnue
51454475800001;514544758;1;;Rue Jacques Maritain;51100;51454;Reims;;;774646.43;6902478.97;4.024474;49.217656;;;REIMS;RUE JACQUES MARITAIN;inconnue;inconnue
51454355500003;514543555;3;;Rue des Fileurs;51100;51454;Reims;;;777307.15;6907039.14;4.061828;49.258332;;;REIMS;RUE DES FILEURS;inconnue;inconnue
51454553500001;514545535;1;;Allée des Limousins;51100;51454;Reims;;;773290.57;6903983.9;4.006131;49.231341;;;REIMS;ALLEE DES LIMOUSINS;inconnue;inconnue
51454538300001;514545383;1;;Parc Leo Lagrange;51100;51454;Reims;;;774587.47;6905243.51;4.024157;49.242514;;;REIMS;PARC LEO LAGRANGE;inconnue;inconnue
51454656800002;514546568;2;;Allée des Normands;51100;51454;Reims;;;772902.03;6903744.79;4.000756;49.229236;;;REIMS;ALLEE DES NORMANDS;inconnue;inconnue
51454775000002;514547750;2;;Rue Saint Benoit;51100;51454;Reims;;;775010.53;6908098.61;4.030477;49.268129;;;REIMS;RUE SAINT BENOIT;inconnue;inconnue
51454609300001;514546093;1;;Rue Maurice Pelthier;51100;51454;Reims;;;775796.89;6904742.81;4.040671;49.237871;;;REIMS;RUE MAURICE PELTHIER;inconnue;inconnue
51454660500002;514546605;2;;Rue Odette Sohier;51100;51454;Reims;;;776544.11;6904442;4.050874;49.235078;;;REIMS;RUE ODETTE SOHIER;inconnue;inconnue
51454538200001;514545382;1;;Esplanade Leo Lagrange;51100;51454;Reims;;;774687.19;6905495.33;4.025571;49.244766;;;REIMS;ESPLANADE LEO LAGRANGE;inconnue;inconnue
51454531600001;514545316;1;;Rue Léon Patoux;51100;51454;Reims;;;777663.79;6904581.38;4.06627;49.236196;;;REIMS;RUE LEON PATOUX;inconnue;inconnue
51454193000001;514541930;1;;Allee des Chevrefeuilles;51100;51454;Reims;;;776862.53;6905793.44;4.055493;49.247188;;;REIMS;ALLEE DES CHEVREFEUILLES;inconnue;inconnue
51454025500001;514540255;1;;Rue André Huet;51100;51454;Reims;;;773510.44;6908517.44;4.009945;49.272068;;;REIMS;RUE ANDRE HUET;inconnue;inconnue
51454132000001;514541320;1;;Rue Buridan;51100;51454;Reims;;;775050.18;6904720;4.030416;49.237754;;;REIMS;RUE BURIDAN;cadastre;inconnue
51454474800001;514544748;1;;Rue Jacques Benigne Bossuet;51100;51454;Reims;;;774897.6;6901920.46;4.027821;49.212606;;;REIMS;RUE JACQUES BENIGNE BOSSUET;inconnue;inconnue
51454619300001;514546193;1;;Rue Modeste Goulet;51100;51454;Reims;;;777484.09;6908546.05;4.064537;49.271856;;;REIMS;RUE MODESTE GOULET;inconnue;inconnue
51454064000001;514540640;1;;Impasse Baussonnet;51100;51454;Reims;;;773782.92;6907133.11;4.013444;49.259593;;;REIMS;IMPASSE BAUSSONNET;inconnue;inconnue
51454616800003;514546168;3;;Rue Michel Laval;51100;51454;Reims;;;773963.02;6907605.45;4.016001;49.263818;;;REIMS;RUE MICHEL LAVAL;inconnue;inconnue
51454702400001;514547024;1;;Rue Pierre Méhault;51100;51454;Reims;;;774901.7;6903379.24;4.028138;49.225719;;;REIMS;RUE PIERRE MEHAULT;inconnue;inconnue
51454542700001;514545427;1;;Rue Léon Tixier;51100;51454;Reims;;;775784.53;6903375.45;4.040254;49.225581;;;REIMS;RUE LEON TIXIER;inconnue;inconnue
51454791000001;514547910;1;;Rue Saint Julien;51100;51454;Reims;;;776001.81;6905326.22;4.04359;49.243091;;;REIMS;RUE SAINT JULIEN;inconnue;inconnue
51454547000001;514545470;1;;Impasse du Levant;51100;51454;Reims;;;775642.9;6906442.41;4.038864;49.253167;;;REIMS;IMPASSE DU LEVANT;inconnue;inconnue
51454379700002;514543797;2;;Rue Frère Arnould;51100;51454;Reims;;;774937.28;6901631.85;4.028314;49.210007;;;REIMS;RUE FRERE ARNOULD;inconnue;inconnue
51454452000001;514544520;1;;Rue Henri Midol;51100;51454;Reims;;;773356.88;6907591.11;4.007673;49.263759;;;REIMS;RUE HENRI MIDOL;inconnue;inconnue
51454504000002;514545040;2;;Rue Jovin;51100;51454;Reims;;;775016.3;6907199.36;4.030395;49.260045;;;REIMS;RUE JOVIN;inconnue;inconnue
51454115000006;514541150;6;;Allée des Bourguignons;51100;51454;Reims;;;773519.72;6903930.76;4.009267;49.230837;;;REIMS;ALLEE DES BOURGUIGNONS;inconnue;inconnue
51454144000003;514541440;3;;Impasse des Carmelites;51100;51454;Reims;;;774783.48;6906311.91;4.027039;49.252095;;;REIMS;IMPASSE DES CARMELITES;inconnue;inconnue
51454202500001;514542025;1;;Rue Clément Marot;51100;51454;Reims;;;775211.29;6902944.2;4.032309;49.221772;;;REIMS;RUE CLEMENT MAROT;inconnue;inconnue
51454490500001;514544905;1;;Rue Jean Legros;51100;51454;Reims;;;774439.68;6910280.58;4.023024;49.287809;;;REIMS;RUE JEAN LEGROS;arcep;inconnue
51454376000001;514543760;1;;Allée François Couperin;51100;51454;Reims;;;774707.52;6904434.65;4.025661;49.235229;;;REIMS;ALLEE FRANCOIS COUPERIN;inconnue;inconnue
51454105500001;514541055;1;;Chemin des Bons Malades;51100;51454;Reims;;;773774.38;6906135.89;4.013151;49.25063;;;REIMS;CHEMIN DES BONS MALADES;inconnue;inconnue
51454488700001;514544887;1;;Rue Jean Jacques Goguel;51100;51454;Reims;;;774971.3;6901745.1;4.028801;49.211021;;;REIMS;RUE JEAN JACQUES GOGUEL;inconnue;inconnue
51454180800002;514541808;2;;Allée Charles Dullin;51100;51454;Reims;;;774892.33;6902000.48;4.027763;49.213326;;;REIMS;ALLEE CHARLES DULLIN;inconnue;inconnue
51454611000001;514546110;1;;Rue Maurice Ravel;51100;51454;Reims;;;774503.93;6904686.53;4.022911;49.237517;;;REIMS;RUE MAURICE RAVEL;inconnue;inconnue
51454826500001;514548265;1;;Rue Sébastien Cabot;51100;51454;Reims;;;775580.6;6903019.57;4.037391;49.222406;;;REIMS;RUE SEBASTIEN CABOT;inconnue;inconnue
51454375000002;514543750;2;;Rue de la Framboisière;51100;51454;Reims;;;776849.77;6906921.87;4.055525;49.257333;;;REIMS;RUE DE LA FRAMBOISIERE;inconnue;inconnue
51454273000001;514542730;1;;Impasse Demolin;51100;51454;Reims;;;773967.88;6908586.05;4.016241;49.272632;;;REIMS;IMPASSE DEMOLIN;inconnue;inconnue
51454230000001;514542300;1;;Allée des Coquelicots;51100;51454;Reims;;;776661.31;6905836.47;4.052738;49.247599;;;REIMS;ALLEE DES COQUELICOTS;inconnue;inconnue
51454237000001;514542370;1;;Rue Coulvier Gravier;51100;51454;Reims;;;776113.81;6905344.05;4.045131;49.243238;;;REIMS;RUE COULVIER GRAVIER;inconnue;inconnue
51454108500006;514541085;6;;Chemin des Bouchers;51100;51454;Reims;;;776515.56;6908397.35;4.051205;49.270636;;;REIMS;CHEMIN DES BOUCHERS;inconnue;inconnue
51454682100001;514546821;1;;Rue Paul Maino;51100;51454;Reims;;;778903.89;6904105.67;4.083204;49.231768;;;REIMS;RUE PAUL MAINO;inconnue;inconnue
51454663000002;514546630;2;;Rue Olivier Métra;51100;51454;Reims;;;775205.58;6907218.18;4.032998;49.260192;;;REIMS;RUE OLIVIER METRA;inconnue;inconnue
51454555000001;514545550;1;;Place de Lisieux;51100;51454;Reims;;;774019.08;6904488.6;4.01622;49.235794;;;REIMS;PLACE DE LISIEUX;inconnue;inconnue
51454260000001;514542600;1;;Rue Dallier;51100;51454;Reims;;;774091.62;6905648.49;4.017421;49.246212;;;REIMS;RUE DALLIER;inconnue;inconnue
51454619600001;514546196;1;;Allée Modigliani;51100;51454;Reims;;;774931.29;6902215.13;4.028336;49.215251;;;REIMS;ALLEE MODIGLIANI;inconnue;inconnue
51454316100001;514543161;1;;Allée Edmond Forbotteaux;51100;51454;Reims;;;778196.42;6908244.54;4.074266;49.269059;;;REIMS;ALLEE EDMOND FORBOTTEAUX;inconnue;inconnue
51454373000001;514543730;1;;Rue du Fossé Julien;51100;51454;Reims;;;774014.12;6908380.95;4.01684;49.270783;;;REIMS;RUE DU FOSSE JULIEN;inconnue;inconnue
51454006400002;514540064;2;;Allée d’Alembert;51100;51454;Reims;;;773411.29;6903424.1;4.00769;49.226295;;;REIMS;ALLEE D ALEMBERT;inconnue;inconnue
51454187300001;514541873;1;;Impasse de la Chaufferie;51100;51454;Reims;;;774161.02;6902858.59;4.01788;49.221125;;;REIMS;IMPASSE DE LA CHAUFFERIE;inconnue;inconnue
51454008000001;514540080;1;;Passage Alexandre de Serbie;51100;51454;Reims;;;774813.51;6903936.54;4.027027;49.230739;;;REIMS;PASSAGE ALEXANDRE DE SERBIE;inconnue;inconnue
51454841400001;514548414;1;;Allée de Soweto;51100;51454;Reims;;;774900.29;6903202.23;4.028087;49.224128;;;REIMS;ALLEE DE SOWETO;inconnue;inconnue
51454490600001;514544906;1;;Rue Jean le Loup;51100;51454;Reims;;;775006.45;6905850.25;4.030018;49.247919;;;REIMS;RUE JEAN LE LOUP;inconnue;inconnue
51454770000002;514547700;2;;Rue Rubens;51100;51454;Reims;;;773632.88;6908182.48;4.011568;49.269043;;;REIMS;RUE RUBENS;inconnue;inconnue
51454538000005;514545380;5;;Rue Léo Lagrange;51100;51454;Reims;;;774875.13;6905526.03;4.028157;49.24502;;;REIMS;RUE LEO LAGRANGE;inconnue;inconnue
51454657000002;514546570;2;;Rue Notre Dame de l’Epine;51100;51454;Reims;;;775412.28;6906891.26;4.035778;49.257229;;;REIMS;RUE NOTRE DAME DE L EPINE;arcep;inconnue
51454093400001;514540934;1;;Allée Blanche Cavarrot;51100;51454;Reims;;;773982.04;6903284.68;4.015499;49.224976;;;REIMS;ALLEE BLANCHE CAVARROT;inconnue;inconnue
51454025000001;514540250;1;;Cours Anatole France;51100;51454;Reims;;;775432.61;6906468.46;4.035981;49.253426;;;REIMS;COURS ANATOLE FRANCE;inconnue;inconnue
51454467300002;514544673;2;;Rue de la Husselle;51100;51454;Reims;;;775450.29;6908444.34;4.03658;49.271185;;;REIMS;RUE DE LA HUSSELLE;inconnue;inconnue
51454736700003;514547367;3;;Allée la Rafale;51100;51454;Reims;;;773153.88;6904593.22;4.004361;49.236834;;;REIMS;ALLEE LA RAFALE;inconnue;inconnue
51454286500002;514542865;2;;Rue du Docteur Billard;51100;51454;Reims;;;773405.02;6904543.92;4.0078;49.236362;;;REIMS;RUE DU DOCTEUR BILLARD;inconnue;inconnue
51454394900001;514543949;1;;Rue du Général Koenig;51100;51454;Reims;;;774537.71;6903456.72;4.023156;49.226458;;;REIMS;RUE DU GENERAL KOENIG;inconnue;inconnue
51454561000002;514545610;2;;Rue Louis le Nain;51100;51454;Reims;;;773793.61;6907798.06;4.013708;49.265569;;;REIMS;RUE LOUIS LE NAIN;inconnue;inconnue
51454538100001;514545381;1;;Impasse Léo Lagrange;51100;51454;Reims;;;774620.87;6905256.96;4.024618;49.242631;;;REIMS;IMPASSE LEO LAGRANGE;inconnue;inconnue
51454234000001;514542340;1;;Impasse de Cormicy;51100;51454;Reims;;;774604.83;6907872.95;4.024864;49.266148;;;REIMS;IMPASSE DE CORMICY;inconnue;inconnue
51454388000001;514543880;1;;Rue Gaucher de Chatillon;51100;51454;Reims;;;776819.73;6906815.89;4.055093;49.256384;;;REIMS;RUE GAUCHER DE CHATILLON;inconnue;inconnue
51454331000004;514543310;4;;Rue de l’Epargne;51100;51454;Reims;;;773338.6;6906809.7;4.007285;49.256737;;;REIMS;RUE DE L EPARGNE;inconnue;inconnue
51454700900001;514547009;1;;Rue Pierre Flandre;51100;51454;Reims;;;775067.25;6901820.21;4.030131;49.211685;;;REIMS;RUE PIERRE FLANDRE;inconnue;inconnue
51454325800001;514543258;1;;Rue Emile Lescuyer;51100;51454;Reims;;;774868.92;6901614.83;4.027373;49.209862;;;REIMS;RUE EMILE LESCUYER;inconnue;inconnue
51454918000002;514549180;2;;Rue Vincent d’Indy;51100;51454;Reims;;;776575.9;6904603.95;4.05134;49.23653;;;REIMS;RUE VINCENT D INDY;inconnue;inconnue
51454378000003;514543780;3;;Boulevard Franchet d’Esperey;51100;51454;Reims;;;773941.89;6905200.35;4.015286;49.242201;;;REIMS;BOULEVARD FRANCHET D ESPEREY;inconnue;inconnue
51454846000002;514548460;2;;Rue Sutaine;51100;51454;Reims;;;774430.52;6904921.76;4.021945;49.23964;;;REIMS;RUE SUTAINE;inconnue;inconnue
51454138500002;514541385;2;;Rue du Caporal Chef Divry;51100;51454;Reims;;;777259.42;6907622.11;4.06128;49.263578;;;REIMS;RUE DU CAPORAL CHEF DIVRY;arcep;inconnue
51454176000002;514541760;2;;Passage du Chapitre;51100;51454;Reims;;;775218.37;6906646.87;4.033071;49.255055;;;REIMS;PASSAGE DU CHAPITRE;inconnue;inconnue
51454625500006;514546255;6;;Rue Montesquieu;51100;51454;Reims;;;775980.93;6907511.39;4.0437;49.262736;;;REIMS;RUE MONTESQUIEU;inconnue;inconnue
51454012000001;514540120;1;;Place Alfred Brouette;51100;51454;Reims;;;776184.99;6907227.63;4.046451;49.260161;;;REIMS;PLACE ALFRED BROUETTE;inconnue;inconnue
51454735000001;514547350;1;;Rue de Prouvais;51100;51454;Reims;;;774805.77;6909220.45;4.027865;49.278237;;;REIMS;RUE DE PROUVAIS;inconnue;inconnue
51454203000001;514542030;1;;Rue Cliquot Blervache;51100;51454;Reims;;;775769.78;6906998.2;4.040707;49.258148;;;REIMS;RUE CLIQUOT BLERVACHE;inconnue;inconnue
51454435500006;514544355;6;;Rue Hannah Arendt;51100;51454;Reims;;;777259.28;6907605.2;4.061275;49.263426;;;REIMS;RUE HANNAH ARENDT;arcep;inconnue
51454735300001;514547353;1;;Allée des Provencaux;51100;51454;Reims;;;773382.17;6903999.08;4.007391;49.231467;;;REIMS;ALLEE DES PROVENCAUX;inconnue;inconnue
51454491800001;514544918;1;;Rue Jean Mahuet;51100;51454;Reims;;;775076.17;6902019.23;4.030289;49.213473;;;REIMS;RUE JEAN MAHUET;inconnue;inconnue
51454579000052;514545790;52;;Place Magneux;51100;51454;Reims;;;773778.7;6907512.74;4.013453;49.263006;;;REIMS;PLACE MAGNEUX;inconnue;inconnue
51454727000002;514547270;2;;Rue du Préau;51100;51454;Reims;;;775244.17;6906589.25;4.033415;49.254534;;;REIMS;RUE DU PREAU;inconnue;inconnue
51454136900001;514541369;1;;Impasse du Canada;51100;51454;Reims;;;777829.73;6907948.86;4.069174;49.266446;;;REIMS;IMPASSE DU CANADA;inconnue;inconnue
51454610400001;514546104;1;;Rue Maurice Princet;51100;51454;Reims;;;774139.42;6910838.96;4.018997;49.292863;;;REIMS;RUE MAURICE PRINCET;inconnue;inconnue
51454578500001;514545785;1;;Rue Magellan;51100;51454;Reims;;;775209.63;6903288.48;4.032348;49.224867;;;REIMS;RUE MAGELLAN;inconnue;inconnue
51454147000002;514541470;2;;Place Carnégie;51100;51454;Reims;;;775419.53;6906439.03;4.035796;49.253163;;;REIMS;PLACE CARNEGIE;inconnue;inconnue
51454603000001;514546030;1;;Pl des Martyrs de la Resistance;51100;51454;Reims;;;775395.89;6906614.27;4.035503;49.254741;;;REIMS;PL DES MARTYRS DE LA RESISTANCE;inconnue;inconnue
51454701100010;514547011;10;;Allée Pierre Eschenbrenner;51100;51454;Reims;;;774456.57;6904523.95;4.022232;49.236061;;;REIMS;ALLEE PIERRE ESCHENBRENNER;inconnue;inconnue
51454531400001;514545314;1;;Rue Lavoisier;51100;51454;Reims;;;773146.4;6903748.9;4.004111;49.229245;;;REIMS;RUE LAVOISIER;inconnue;inconnue
51454893000001;514548930;1;;Rue Vauthier le Noir;51100;51454;Reims;;;775508.62;6906348.2;4.037003;49.252336;;;REIMS;RUE VAUTHIER LE NOIR;inconnue;inconnue
51454129100002;514541291;2;;Rue Fernand Brunet;51100;51454;Reims;;;774118.96;6902870.73;4.017305;49.221239;;;REIMS;RUE FERNAND BRUNET;inconnue;inconnue
51454142000001;514541420;1;;Rue Cardinal Gousset;51100;51454;Reims;;;775823.03;6907018.93;4.041442;49.258328;;;REIMS;RUE CARDINAL GOUSSET;inconnue;inconnue
51454102500001;514541025;1;;Allée Bonnard;51100;51454;Reims;;;774897.6;6902116.13;4.027856;49.214365;;;REIMS;ALLEE BONNARD;inconnue;inconnue
51454703100002;514547031;2;;Rue Pierre Hadot;51100;51454;Reims;;;774232.79;6907231.9;4.01964;49.260429;;;REIMS;RUE PIERRE HADOT;inconnue;inconnue
51454724000001;514547240;1;;Rue de Pouilly;51100;51454;Reims;;;775101.52;6906873.62;4.031507;49.257107;;;REIMS;RUE DE POUILLY;inconnue;inconnue
51454110500002;514541105;2;;Rue Bougainville;51100;51454;Reims;;;775567.98;6903071.02;4.037227;49.22287;;;REIMS;RUE BOUGAINVILLE;inconnue;inconnue
51454473000001;514544730;1;;Rue des Jacobins;51100;51454;Reims;;;775172.64;6906279.49;4.032377;49.251758;;;REIMS;RUE DES JACOBINS;inconnue;inconnue
51454702900001;514547029;1;;Rue Pierre Pflimlin;51100;51454;Reims;;;779143.07;6905316.87;4.086716;49.242626;;;REIMS;RUE PIERRE PFLIMLIN;inconnue;inconnue
51454089000002;514540890;2;;Rue du Bey;51100;51454;Reims;;;776706.82;6908265.4;4.053808;49.269427;;;REIMS;RUE DU BEY;inconnue;inconnue
51454118000001;514541180;1;;Impasse du Bras d’Or;51100;51454;Reims;;;775168.79;6906774.6;4.032413;49.256209;;;REIMS;IMPASSE DU BRAS D OR;inconnue;inconnue
51454450300002;514544503;2;;Rue Henri Lelarge;51100;51454;Reims;;;774312.81;6910642.51;4.021345;49.291077;;;REIMS;RUE HENRI LELARGE;arcep;inconnue
51454275000003;514542750;3;;Boulevard Desaubeau;51100;51454;Reims;;;775018.67;6907240.77;4.030435;49.260417;;;REIMS;BOULEVARD DESAUBEAU;inconnue;inconnue
51454737300002;514547373;2;;Rue Raoul Dufy;51100;51454;Reims;;;773790.86;6903245.07;4.012868;49.224642;;;REIMS;RUE RAOUL DUFY;inconnue;inconnue
51454760300001;514547603;1;;Rue Roland Coffignot;51100;51454;Reims;;;778531.22;6904278.67;4.078121;49.233369;;;REIMS;RUE ROLAND COFFIGNOT;inconnue;inconnue
51454760500001;514547605;1;;Rue Roland Dorgeles;51100;51454;Reims;;;774149.71;6908140.84;4.01866;49.268609;;;REIMS;RUE ROLAND DORGELES;inconnue;inconnue
51454594500004;514545945;4;;Place Marlin;51100;51454;Reims;;;774415.67;6904926.46;4.021742;49.239684;;;REIMS;PLACE MARLIN;inconnue;inconnue
51454572000001;514545720;1;;Rue de Lyon;51100;51454;Reims;;;774217.81;6904256.88;4.018907;49.233688;;;REIMS;RUE DE LYON;inconnue;inconnue
51454822400001;514548224;1;;Rue de la Salle;51100;51454;Reims;;;775111.2;6906617.21;4.031594;49.254801;;;REIMS;RUE DE LA SALLE;inconnue;inconnue
51454032000001;514540320;1;;Rue Antoine Fremyn;51100;51454;Reims;;;776828.53;6906887.88;4.055227;49.25703;;;REIMS;RUE ANTOINE FREMYN;inconnue;inconnue
51454286000001;514542860;1;;Rue du Docteur Bienfait;51100;51454;Reims;;;773755.3;6905971.34;4.01286;49.249153;;;REIMS;RUE DU DOCTEUR BIENFAIT;inconnue;inconnue
51454496000002;514544960;2;;Allée Jean Sébastien Bach;51100;51454;Reims;;;774344.52;6904840.66;4.02075;49.238921;;;REIMS;ALLEE JEAN SEBASTIEN BACH;inconnue;inconnue
